dep;sexe;jour;hosp;rea;rad;dc;hosp_h;rea_h;rad_h;dc_h;hosp_f;rea_f;rad_f;dc_f
70;0;31/05/2020;50;0;253;77;29;0;130;51;21;0;122;26
71;0;31/05/2020;130;6;622;195;60;6;278;104;70;0;342;91
72;0;31/05/2020;81;2;304;79;32;2;153;44;49;0;151;35
73;0;31/05/2020;34;2;372;68;19;1;161;39;15;1;211;29
74;0;31/05/2020;106;5;807;160;57;5;434;106;49;0;371;54
75;0;31/05/2020;926;161;5622;1694;521;124;3142;1064;401;37;2448;623
76;0;31/05/2020;108;9;696;176;47;8;346;105;61;1;349;70
77;0;31/05/2020;411;49;2359;638;213;34;1326;385;198;15;1026;253
78;0;31/05/2020;572;36;1898;494;283;35;1004;301;288;1;888;192
79;0;31/05/2020;8;1;60;21;4;0;31;11;4;1;29;10
80;0;31/05/2020;127;7;672;217;61;5;325;129;66;2;339;88
81;0;31/05/2020;13;2;110;22;10;1;47;8;3;1;63;14
82;0;31/05/2020;6;2;40;5;4;2;22;5;2;0;18;0
83;0;31/05/2020;135;8;858;128;71;7;499;70;63;1;358;57
84;0;31/05/2020;30;1;228;36;19;1;114;26;11;0;114;10
85;0;31/05/2020;56;4;200;38;32;3;106;26;23;1;94;12
86;0;31/05/2020;13;2;130;38;10;1;70;21;3;1;60;17
87;0;31/05/2020;14;1;117;25;7;1;54;13;7;0;62;12
88;0;31/05/2020;65;5;668;253;34;4;334;147;30;0;334;106
89;0;31/05/2020;64;9;272;84;30;7;133;46;34;2;139;37
90;0;31/05/2020;57;6;491;175;32;5;269;101;25;1;222;74
91;0;31/05/2020;646;58;2007;495;313;39;1075;282;325;19;923;210
92;0;31/05/2020;1061;90;3881;1024;559;68;2137;596;499;22;1734;426
93;0;31/05/2020;929;86;3242;948;454;48;1798;580;467;37;1425;365
94;0;31/05/2020;1087;53;3500;1136;502;39;1867;663;578;14;1606;460
95;0;31/05/2020;537;29;2280;677;275;20;1311;428;261;9;964;249
971;0;31/05/2020;13;1;73;16;11;1;35;8;2;0;38;8
972;0;31/05/2020;13;2;85;14;9;2;45;10;4;0;40;4
973;0;31/05/2020;22;2;72;1;14;2;35;1;8;0;37;0
974;0;31/05/2020;20;4;119;1;13;2;59;1;7;2;60;0
976;0;31/05/2020;47;13;243;19;19;6;117;13;27;7;122;6
1;0;01/06/2020;91;2;381;95;44;1;191;55;47;1;188;40
2;0;01/06/2020;153;14;931;265;76;10;403;159;77;4;526;104
3;0;01/06/2020;11;0;178;38;10;0;73;20;1;0;105;18
4;0;01/06/2020;13;0;117;12;4;0;51;8;9;0;66;4
5;0;01/06/2020;27;2;109;17;9;2;62;8;18;0;47;9
6;0;01/06/2020;109;7;647;179;52;6;319;92;56;1;318;86
7;0;01/06/2020;42;6;400;105;21;5;193;75;21;1;204;29
8;0;01/06/2020;37;4;174;54;15;3;85;34;22;1;88;19
9;0;01/06/2020;2;1;32;2;1;1;16;2;1;0;16;0
10;0;01/06/2020;56;2;579;133;27;2;307;86;28;0;270;47
11;0;01/06/2020;13;2;220;57;8;2;114;41;5;0;106;16
12;0;01/06/2020;7;0;137;24;4;0;64;15;3;0;73;9
13;0;01/06/2020;567;59;2939;526;284;46;1513;295;281;13;1403;230
14;0;01/06/2020;55;1;282;82;23;1;142;55;32;0;140;27
15;0;01/06/2020;15;2;43;9;9;0;24;6;5;1;19;3
16;0;01/06/2020;6;1;51;12;6;1;31;7;0;0;20;5
17;0;01/06/2020;25;1;126;48;10;0;76;31;15;1;50;17
18;0;01/06/2020;53;0;152;75;23;0;75;38;30;0;76;37
19;0;01/06/2020;45;3;118;34;25;1;61;27;20;2;57;7
21;0;01/06/2020;45;7;874;243;27;3;394;138;18;4;476;105
22;0;01/06/2020;38;4;184;33;16;1;91;18;22;3;93;15
23;0;01/06/2020;20;5;58;10;11;4;31;6;9;1;27;4
24;0;01/06/2020;14;0;82;13;9;0;43;6;5;0;39;7
25;0;01/06/2020;33;5;607;148;23;3;305;85;10;2;302;62
26;0;01/06/2020;48;2;478;129;30;2;255;79;18;0;223;50
27;0;01/06/2020;77;2;177;78;40;2;77;36;37;0;99;42
28;0;01/06/2020;156;11;441;119;65;8;227;61;88;2;200;57
29;0;01/06/2020;26;1;162;43;12;1;94;28;14;0;65;15
2A;0;01/06/2020;24;3;122;48;11;3;51;27;13;0;71;21
2B;0;01/06/2020;3;2;106;10;2;1;57;5;1;1;49;5
30;0;01/06/2020;69;10;290;92;32;6;153;45;37;4;137;47
31;0;01/06/2020;58;12;604;70;36;10;343;44;21;2;261;26
32;0;01/06/2020;6;1;83;23;4;1;44;14;1;0;39;9
33;0;01/06/2020;119;17;848;146;55;13;430;74;63;4;417;72
34;0;01/06/2020;33;10;669;118;20;7;329;67;13;3;336;51
35;0;01/06/2020;70;5;413;85;39;4;231;45;31;1;181;40
36;0;01/06/2020;90;3;103;76;43;2;43;41;47;1;59;35
37;0;01/06/2020;89;8;298;80;51;7;133;52;38;1;164;28
38;0;01/06/2020;81;10;623;146;42;10;299;83;39;0;316;63
39;0;01/06/2020;27;0;284;61;15;0;118;31;12;0;166;30
40;0;01/06/2020;9;2;65;12;6;2;37;6;3;0;28;6
41;0;01/06/2020;100;2;221;63;53;1;111;36;47;1;110;27
42;0;01/06/2020;204;26;847;239;119;22;432;164;85;4;415;75
43;0;01/06/2020;15;1;91;16;4;1;37;10;11;0;54;6
44;0;01/06/2020;127;6;566;146;69;4;292;89;58;2;273;57
45;0;01/06/2020;117;13;540;96;70;9;274;59;47;4;266;37
46;0;01/06/2020;11;1;65;22;4;0;33;10;7;1;32;12
47;0;01/06/2020;18;2;61;9;8;1;36;8;10;1;25;1
48;0;01/06/2020;1;0;23;1;1;0;12;1;0;0;11;0
49;0;01/06/2020;102;8;519;133;52;6;256;82;50;2;263;51
50;0;01/06/2020;47;4;123;47;27;4;64;21;19;0;58;26
51;0;01/06/2020;135;11;930;254;76;11;439;147;57;0;485;106
52;0;01/06/2020;63;2;207;80;21;2;112;38;42;0;95;42
53;0;01/06/2020;19;0;159;43;8;0;76;25;11;0;83;18
54;0;01/06/2020;142;14;1053;341;62;9;514;205;80;5;531;136
55;0;01/06/2020;38;5;432;94;21;4;216;52;17;1;216;42
56;0;01/06/2020;62;7;384;90;37;6;202;54;25;1;181;36
57;0;01/06/2020;443;45;2145;802;230;35;1087;457;210;9;1051;341
58;0;01/06/2020;11;1;86;27;4;1;29;15;7;0;57;12
59;0;01/06/2020;570;54;1943;578;255;39;987;308;313;15;955;266
60;0;01/06/2020;310;13;980;392;142;11;482;224;168;2;496;168
61;0;01/06/2020;47;4;198;37;25;3;84;24;21;1;114;13
62;0;01/06/2020;259;34;1188;286;131;27;576;161;126;7;608;125
63;0;01/06/2020;18;4;172;42;11;3;90;25;7;1;82;17
64;0;01/06/2020;8;1;212;27;5;1;112;20;3;0;100;7
65;0;01/06/2020;16;2;143;26;8;2;69;13;8;0;74;13
66;0;01/06/2020;2;0;276;34;2;0;122;16;0;0;154;18
67;0;01/06/2020;495;38;2271;635;255;26;1214;373;239;12;1050;261
68;0;01/06/2020;539;34;2448;778;266;24;1305;476;269;10;1135;297
69;0;01/06/2020;496;63;2631;628;263;47;1260;347;231;16;1339;270
70;0;01/06/2020;50;0;253;77;29;0;130;51;21;0;122;26
71;0;01/06/2020;130;6;622;195;60;6;278;104;70;0;342;91
72;0;01/06/2020;81;2;304;79;32;2;153;44;49;0;151;35
73;0;01/06/2020;35;2;372;68;19;1;161;39;16;1;211;29
74;0;01/06/2020;107;5;807;160;58;5;434;106;49;0;371;54
75;0;01/06/2020;919;159;5635;1695;519;122;3148;1064;396;37;2455;624
76;0;01/06/2020;109;9;696;176;47;8;346;105;62;1;349;70
77;0;01/06/2020;410;49;2360;640;212;34;1327;386;198;15;1026;254
78;0;01/06/2020;571;36;1899;494;283;35;1004;301;287;1;889;192
79;0;01/06/2020;8;1;60;21;4;0;31;11;4;1;29;10
80;0;01/06/2020;127;7;672;217;61;5;325;129;66;2;339;88
81;0;01/06/2020;14;2;110;22;11;1;47;8;3;1;63;14
82;0;01/06/2020;6;2;40;5;4;2;22;5;2;0;18;0
83;0;01/06/2020;135;8;858;128;71;7;499;70;63;1;358;57
84;0;01/06/2020;30;1;228;36;19;1;114;26;11;0;114;10
85;0;01/06/2020;56;4;200;38;32;3;106;26;23;1;94;12
86;0;01/06/2020;13;2;130;38;10;1;70;21;3;1;60;17
87;0;01/06/2020;14;1;117;25;7;1;54;13;7;0;62;12
88;0;01/06/2020;65;4;668;253;34;3;334;147;30;0;334;106
89;0;01/06/2020;63;9;272;85;29;7;133;47;34;2;139;37
90;0;01/06/2020;56;6;492;175;31;5;270;101;25;1;222;74
91;0;01/06/2020;643;57;2008;497;311;38;1076;283;324;19;923;211
92;0;01/06/2020;1052;89;3886;1029;553;67;2141;598;496;22;1735;429
93;0;01/06/2020;937;89;3243;948;455;48;1799;580;474;40;1425;365
94;0;01/06/2020;1065;53;3521;1138;487;39;1881;664;571;14;1613;461
95;0;01/06/2020;542;27;2283;678;279;18;1311;428;262;9;967;250
971;0;01/06/2020;13;1;73;16;11;1;35;8;2;0;38;8
972;0;01/06/2020;13;2;85;14;9;2;45;10;4;0;40;4
973;0;01/06/2020;30;2;73;1;19;2;35;1;11;0;38;0
974;0;01/06/2020;20;3;119;1;13;1;59;1;7;2;60;0
976;0;01/06/2020;46;10;244;21;18;4;117;15;27;6;123;6
1;0;02/06/2020;90;1;383;95;43;0;192;55;47;1;189;40
2;0;02/06/2020;152;12;932;266;75;8;403;160;77;4;527;104
3;0;02/06/2020;14;0;178;39;8;0;74;21;6;0;104;18
4;0;02/06/2020;13;0;117;12;4;0;51;8;9;0;66;4
5;0;02/06/2020;23;2;112;18;9;2;62;8;14;0;50;10
6;0;02/06/2020;106;6;648;181;48;4;321;94;56;2;317;86
7;0;02/06/2020;43;7;401;106;24;6;193;75;19;1;205;30
8;0;02/06/2020;37;4;174;54;15;3;85;34;22;1;88;19
9;0;02/06/2020;2;1;32;2;1;1;16;2;1;0;16;0
10;0;02/06/2020;54;2;579;134;26;2;307;87;27;0;270;47
11;0;02/06/2020;12;1;220;58;7;1;114;41;5;0;106;17
12;0;02/06/2020;7;0;137;24;4;0;64;15;3;0;73;9
13;0;02/06/2020;559;59;2951;530;279;46;1519;297;277;13;1409;232
14;0;02/06/2020;54;1;283;82;23;1;142;55;31;0;141;27
15;0;02/06/2020;14;1;43;9;9;0;24;6;5;1;19;3
16;0;02/06/2020;6;1;51;12;6;1;31;7;0;0;20;5
17;0;02/06/2020;25;1;126;48;10;0;76;31;15;1;50;17
18;0;02/06/2020;53;0;153;76;24;0;75;38;29;0;77;38
19;0;02/06/2020;16;0;144;37;9;0;76;28;7;0;68;9
21;0;02/06/2020;44;5;875;243;29;3;395;138;15;2;476;105
22;0;02/06/2020;36;3;185;34;16;1;91;18;20;2;94;16
23;0;02/06/2020;20;5;58;10;11;4;31;6;9;1;27;4
24;0;02/06/2020;12;0;84;13;7;0;45;6;5;0;39;7
25;0;02/06/2020;32;5;611;148;22;3;309;85;10;2;302;62
26;0;02/06/2020;47;2;479;129;30;2;255;79;17;0;224;50
27;0;02/06/2020;76;2;178;78;39;2;78;36;37;0;99;42
28;0;02/06/2020;155;10;442;119;65;7;227;61;87;2;201;57
29;0;02/06/2020;26;1;162;43;12;1;94;28;14;0;65;15
2A;0;02/06/2020;24;3;122;48;11;3;51;27;13;0;71;21
2B;0;02/06/2020;3;2;106;10;2;1;57;5;1;1;49;5
30;0;02/06/2020;73;6;292;92;35;4;154;45;38;2;138;47
31;0;02/06/2020;58;11;605;70;36;9;344;44;21;2;261;26
32;0;02/06/2020;6;1;83;23;4;1;44;14;1;0;39;9
33;0;02/06/2020;107;16;857;146;51;11;432;74;55;5;424;72
34;0;02/06/2020;34;10;669;118;20;7;330;67;14;3;335;51
35;0;02/06/2020;70;5;413;85;39;4;231;45;31;1;181;40
36;0;02/06/2020;90;3;103;76;43;2;43;41;47;1;59;35
37;0;02/06/2020;89;8;298;80;51;7;133;52;38;1;164;28
38;0;02/06/2020;77;10;626;148;40;10;300;85;37;0;318;63
39;0;02/06/2020;24;0;287;61;13;0;120;31;11;0;167;30
40;0;02/06/2020;9;2;65;12;6;2;37;6;3;0;28;6
41;0;02/06/2020;100;2;223;63;53;1;112;36;47;1;111;27
42;0;02/06/2020;189;24;860;242;110;20;441;165;79;4;419;77
43;0;02/06/2020;15;1;91;17;4;1;37;11;11;0;54;6
44;0;02/06/2020;120;7;574;147;66;5;295;90;54;2;278;57
45;0;02/06/2020;115;13;542;96;68;9;276;59;47;4;266;37
46;0;02/06/2020;10;1;66;22;4;0;33;10;6;1;33;12
47;0;02/06/2020;18;2;61;9;8;1;36;8;10;1;25;1
48;0;02/06/2020;1;0;23;1;1;0;12;1;0;0;11;0
49;0;02/06/2020;99;8;523;133;50;6;259;82;49;2;264;51
50;0;02/06/2020;47;4;123;47;27;4;64;21;19;0;58;26
51;0;02/06/2020;129;11;936;257;74;10;440;148;53;1;490;108
52;0;02/06/2020;59;2;209;81;19;2;113;38;40;0;96;43
53;0;02/06/2020;18;0;160;44;7;0;76;26;11;0;84;18
54;0;02/06/2020;140;13;1056;342;60;9;517;205;80;4;531;137
55;0;02/06/2020;29;2;438;95;16;2;219;52;13;0;219;43
56;0;02/06/2020;57;7;390;90;34;7;206;54;23;0;183;36
57;0;02/06/2020;437;43;2159;806;226;34;1092;459;208;8;1060;343
58;0;02/06/2020;11;1;86;27;4;1;29;15;7;0;57;12
59;0;02/06/2020;565;51;1953;580;252;37;992;309;311;14;960;267
60;0;02/06/2020;314;14;986;393;143;11;484;224;171;3;500;169
61;0;02/06/2020;45;4;201;37;24;3;85;24;20;1;116;13
62;0;02/06/2020;251;32;1196;289;127;25;581;163;122;7;611;126
63;0;02/06/2020;19;4;171;42;11;3;90;25;8;1;81;17
64;0;02/06/2020;8;1;212;27;5;1;112;20;3;0;100;7
65;0;02/06/2020;16;2;143;26;8;2;69;13;8;0;74;13
66;0;02/06/2020;2;1;276;34;2;1;122;16;0;0;154;18
67;0;02/06/2020;495;36;2276;636;255;24;1218;373;239;12;1051;262
68;0;02/06/2020;515;29;2479;785;258;20;1320;480;253;9;1151;300
69;0;02/06/2020;479;58;2645;630;251;43;1268;348;226;15;1345;271
70;0;02/06/2020;46;0;257;77;25;0;134;51;21;0;122;26
71;0;02/06/2020;120;6;635;195;55;6;284;104;65;0;349;91
72;0;02/06/2020;80;2;307;79;34;2;154;44;46;0;153;35
73;0;02/06/2020;35;2;372;68;19;1;161;39;16;1;211;29
74;0;02/06/2020;106;6;809;160;57;5;435;106;49;1;372;54
75;0;02/06/2020;908;158;5651;1695;510;122;3159;1064;394;36;2460;624
76;0;02/06/2020;107;10;701;176;45;8;349;105;62;2;351;70
77;0;02/06/2020;417;55;2365;645;213;39;1330;389;203;16;1027;256
78;0;02/06/2020;570;37;1906;496;282;35;1009;301;287;2;891;194
79;0;02/06/2020;5;1;63;21;2;0;33;11;3;1;30;10
80;0;02/06/2020;124;6;673;217;60;5;325;129;64;1;340;88
81;0;02/06/2020;13;2;111;22;10;1;48;8;3;1;63;14
82;0;02/06/2020;6;2;40;5;4;2;22;5;2;0;18;0
83;0;02/06/2020;134;7;861;131;69;6;500;73;64;1;360;57
84;0;02/06/2020;32;0;229;36;21;0;114;26;11;0;115;10
85;0;02/06/2020;59;4;202;38;32;3;108;26;26;1;94;12
86;0;02/06/2020;16;2;131;38;10;1;71;21;6;1;60;17
87;0;02/06/2020;14;1;117;25;7;1;54;13;7;0;62;12
88;0;02/06/2020;66;4;667;253;34;3;333;147;31;0;334;106
89;0;02/06/2020;60;9;272;86;28;7;133;47;32;2;139;38
90;0;02/06/2020;53;6;495;176;29;5;272;102;24;1;223;74
91;0;02/06/2020;650;53;2008;499;315;36;1076;283;327;17;923;213
92;0;02/06/2020;1036;84;3913;1038;539;63;2158;603;494;21;1745;433
93;0;02/06/2020;927;86;3260;953;452;46;1807;582;467;39;1434;368
94;0;02/06/2020;1058;51;3527;1139;487;38;1884;665;564;13;1616;461
95;0;02/06/2020;531;25;2292;682;272;16;1318;429;258;9;969;253
971;0;02/06/2020;13;1;73;16;11;1;35;8;2;0;38;8
972;0;02/06/2020;13;2;85;14;9;2;45;10;4;0;40;4
973;0;02/06/2020;28;3;82;1;17;2;42;1;11;1;40;0
974;0;02/06/2020;23;4;119;1;15;1;59;1;8;3;60;0
976;0;02/06/2020;33;10;258;21;11;4;124;15;22;6;129;6
1;0;03/06/2020;82;1;390;96;38;0;197;56;44;1;191;40
2;0;03/06/2020;148;11;941;266;74;8;407;160;74;3;532;104
3;0;03/06/2020;13;0;178;39;7;0;74;21;6;0;104;18
4;0;03/06/2020;13;0;118;12;4;0;52;8;9;0;66;4
5;0;03/06/2020;23;2;112;18;9;2;62;8;14;0;50;10
6;0;03/06/2020;102;6;651;182;46;4;322;95;54;2;319;86
7;0;03/06/2020;35;6;409;106;20;5;197;75;15;1;209;30
8;0;03/06/2020;37;4;174;54;15;3;85;34;22;1;88;19
9;0;03/06/2020;2;1;32;2;1;1;16;2;1;0;16;0
10;0;03/06/2020;50;2;583;134;25;2;308;87;24;0;273;47
11;0;03/06/2020;10;1;222;58;6;1;115;41;4;0;107;17
12;0;03/06/2020;7;0;137;24;4;0;64;15;3;0;73;9
13;0;03/06/2020;547;59;2971;532;278;45;1523;297;266;13;1425;234
14;0;03/06/2020;52;1;285;82;21;1;144;55;31;0;141;27
15;0;03/06/2020;14;1;43;9;9;0;24;6;5;1;19;3
16;0;03/06/2020;6;1;51;12;6;1;31;7;0;0;20;5
17;0;03/06/2020;23;1;128;48;10;0;76;31;13;1;52;17
18;0;03/06/2020;53;0;153;76;24;0;75;38;29;0;77;38
19;0;03/06/2020;12;0;149;37;7;0;79;28;5;0;70;9
21;0;03/06/2020;41;5;878;244;27;3;397;139;14;2;477;105
22;0;03/06/2020;35;3;187;34;16;1;92;18;19;2;95;16
23;0;03/06/2020;19;5;59;11;11;4;31;7;8;1;28;4
24;0;03/06/2020;12;0;84;13;7;0;45;6;5;0;39;7
25;0;03/06/2020;29;5;613;148;19;3;311;85;10;2;302;62
26;0;03/06/2020;47;2;479;129;30;2;255;79;17;0;224;50
27;0;03/06/2020;68;2;186;78;36;2;81;36;32;0;104;42
28;0;03/06/2020;150;10;444;122;62;7;228;63;85;2;202;58
29;0;03/06/2020;26;1;162;43;12;1;94;28;14;0;65;15
2A;0;03/06/2020;23;3;123;48;11;3;51;27;12;0;72;21
2B;0;03/06/2020;3;2;106;10;2;1;57;5;1;1;49;5
30;0;03/06/2020;62;5;303;93;30;3;159;46;32;2;144;47
31;0;03/06/2020;53;11;609;71;35;9;345;44;17;2;264;27
32;0;03/06/2020;6;1;83;23;4;1;44;14;1;0;39;9
33;0;03/06/2020;104;15;864;146;49;10;436;74;54;5;427;72
34;0;03/06/2020;37;10;667;118;22;7;329;67;15;3;334;51
35;0;03/06/2020;61;3;425;86;31;2;240;45;29;1;184;41
36;0;03/06/2020;88;3;105;76;43;2;43;41;45;1;61;35
37;0;03/06/2020;89;8;299;80;52;7;133;52;37;1;165;28
38;0;03/06/2020;77;10;629;149;39;9;303;86;38;1;318;63
39;0;03/06/2020;24;0;288;61;14;0;120;31;10;0;168;30
40;0;03/06/2020;8;2;66;12;5;2;38;6;3;0;28;6
41;0;03/06/2020;97;2;226;63;51;1;114;36;46;1;112;27
42;0;03/06/2020;174;19;875;243;102;16;449;165;72;3;426;78
43;0;03/06/2020;15;1;91;17;4;1;37;11;11;0;54;6
44;0;03/06/2020;115;7;579;147;64;5;297;90;51;2;281;57
45;0;03/06/2020;113;14;544;98;65;9;278;61;48;5;266;37
46;0;03/06/2020;10;1;66;22;4;0;33;10;6;1;33;12
47;0;03/06/2020;17;2;62;9;7;1;37;8;10;1;25;1
48;0;03/06/2020;1;0;23;1;1;0;12;1;0;0;11;0
49;0;03/06/2020;94;8;527;133;48;6;260;82;46;2;267;51
50;0;03/06/2020;49;4;123;47;29;4;64;21;19;0;58;26
51;0;03/06/2020;126;12;940;258;72;11;442;149;52;1;492;108
52;0;03/06/2020;51;2;217;82;16;2;116;38;35;0;101;44
53;0;03/06/2020;16;0;162;44;5;0;78;26;11;0;84;18
54;0;03/06/2020;139;13;1060;342;61;9;517;205;78;4;535;137
55;0;03/06/2020;30;2;441;96;16;2;220;52;14;0;221;44
56;0;03/06/2020;56;7;393;90;34;7;207;54;22;0;185;36
57;0;03/06/2020;432;46;2180;808;223;37;1101;462;206;8;1072;342
58;0;03/06/2020;12;1;86;27;5;1;29;15;7;0;57;12
59;0;03/06/2020;546;49;1974;586;250;36;997;310;294;13;976;272
60;0;03/06/2020;309;13;991;393;142;11;485;224;167;2;504;169
61;0;03/06/2020;45;4;205;37;23;3;87;24;21;1;118;13
62;0;03/06/2020;250;31;1199;291;124;24;582;164;124;7;613;127
63;0;03/06/2020;20;5;172;42;12;4;90;25;8;1;82;17
64;0;03/06/2020;5;0;214;27;4;0;112;20;1;0;102;7
65;0;03/06/2020;15;2;144;26;7;2;70;13;8;0;74;13
66;0;03/06/2020;2;1;276;34;2;1;122;16;0;0;154;18
67;0;03/06/2020;485;37;2295;637;252;24;1224;374;232;13;1064;262
68;0;03/06/2020;502;27;2499;788;250;20;1331;481;248;7;1160;302
69;0;03/06/2020;451;47;2667;633;232;34;1282;349;216;13;1353;273
70;0;03/06/2020;41;0;264;77;23;0;138;51;18;0;125;26
71;0;03/06/2020;102;6;654;197;47;6;290;106;55;0;362;91
72;0;03/06/2020;69;2;318;81;33;2;155;45;36;0;163;36
73;0;03/06/2020;36;2;372;68;19;1;161;39;17;1;211;29
74;0;03/06/2020;106;6;810;161;57;5;435;106;49;1;373;55
75;0;03/06/2020;880;152;5679;1697;493;116;3173;1065;383;36;2474;625
76;0;03/06/2020;104;8;703;177;45;7;350;105;59;1;352;71
77;0;03/06/2020;414;57;2378;651;212;41;1336;392;201;16;1034;259
78;0;03/06/2020;539;35;1941;497;270;33;1024;301;268;2;911;195
79;0;03/06/2020;4;0;63;21;2;0;33;11;2;0;30;10
80;0;03/06/2020;125;6;673;218;58;5;326;130;66;1;339;88
81;0;03/06/2020;11;2;113;22;9;1;49;8;2;1;64;14
82;0;03/06/2020;6;2;40;5;4;2;22;5;2;0;18;0
83;0;03/06/2020;131;6;869;131;68;5;504;73;62;1;364;57
84;0;03/06/2020;33;0;230;36;22;0;114;26;11;0;116;10
85;0;03/06/2020;59;2;202;38;32;2;108;26;26;0;94;12
86;0;03/06/2020;12;1;134;39;8;1;72;22;4;0;62;17
87;0;03/06/2020;14;1;117;25;7;1;54;13;7;0;62;12
88;0;03/06/2020;61;3;677;254;32;3;339;148;29;0;338;106
89;0;03/06/2020;53;8;279;87;27;6;134;47;26;2;145;39
90;0;03/06/2020;49;4;496;176;26;3;272;102;23;1;224;74
91;0;03/06/2020;625;56;2037;502;298;39;1097;284;319;17;931;215
92;0;03/06/2020;1003;80;3951;1044;524;57;2175;606;476;23;1766;436
93;0;03/06/2020;912;86;3288;956;448;47;1817;584;456;38;1452;369
94;0;03/06/2020;964;50;3614;1152;454;37;1917;670;503;13;1670;469
95;0;03/06/2020;530;24;2298;683;272;15;1320;429;257;9;973;254
971;0;03/06/2020;13;1;73;16;11;1;35;8;2;0;38;8
972;0;03/06/2020;13;2;85;14;9;2;45;10;4;0;40;4
973;0;03/06/2020;29;3;89;1;20;2;45;1;8;1;44;0
974;0;03/06/2020;21;4;121;1;15;1;59;1;6;3;62;0
976;0;03/06/2020;38;10;261;21;14;4;124;15;24;6;132;6
1;0;04/06/2020;84;0;391;97;39;0;198;56;45;0;191;41
2;0;04/06/2020;147;13;944;267;73;10;410;161;74;3;532;104
3;0;04/06/2020;13;0;178;39;7;0;74;21;6;0;104;18
4;0;04/06/2020;13;0;118;12;4;0;52;8;9;0;66;4
5;0;04/06/2020;22;1;113;18;9;1;62;8;13;0;51;10
6;0;04/06/2020;99;5;654;183;45;4;323;95;51;1;321;87
7;0;04/06/2020;30;6;412;107;18;5;198;76;12;1;211;30
8;0;04/06/2020;33;0;176;54;13;0;86;34;20;0;89;19
9;0;04/06/2020;2;1;32;2;1;1;16;2;1;0;16;0
10;0;04/06/2020;47;2;586;134;23;2;310;87;23;0;274;47
11;0;04/06/2020;7;1;224;58;4;1;117;41;3;0;107;17
12;0;04/06/2020;7;0;137;24;4;0;64;15;3;0;73;9
13;0;04/06/2020;519;54;3005;532;262;41;1543;297;254;12;1439;234
14;0;04/06/2020;50;1;286;82;19;1;145;55;31;0;141;27
15;0;04/06/2020;13;1;44;9;9;0;24;6;4;1;20;3
16;0;04/06/2020;6;1;51;12;6;1;31;7;0;0;20;5
17;0;04/06/2020;23;1;128;48;10;0;76;31;13;1;52;17
18;0;04/06/2020;51;0;155;76;24;0;75;38;27;0;79;38
19;0;04/06/2020;0;0;161;37;0;0;86;28;0;0;75;9
21;0;04/06/2020;42;5;884;246;29;3;399;141;13;2;481;105
22;0;04/06/2020;34;3;187;35;15;1;92;19;19;2;95;16
23;0;04/06/2020;18;5;60;11;10;4;32;7;8;1;28;4
24;0;04/06/2020;11;0;85;13;7;0;45;6;4;0;40;7
25;0;04/06/2020;28;5;613;148;19;3;311;85;9;2;302;62
26;0;04/06/2020;45;2;481;129;28;2;257;79;17;0;224;50
27;0;04/06/2020;68;2;186;78;36;2;81;36;32;0;104;42
28;0;04/06/2020;146;10;447;125;61;7;229;65;83;2;203;59
29;0;04/06/2020;25;1;162;43;12;1;94;28;13;0;65;15
2A;0;04/06/2020;21;4;126;48;11;4;52;27;10;0;74;21
2B;0;04/06/2020;3;2;106;10;2;1;57;5;1;1;49;5
30;0;04/06/2020;63;5;303;93;30;3;159;46;33;2;144;47
31;0;04/06/2020;49;9;612;71;32;7;347;44;16;2;265;27
32;0;04/06/2020;5;1;84;23;3;1;45;14;1;0;39;9
33;0;04/06/2020;105;16;869;146;50;11;437;74;54;5;431;72
34;0;04/06/2020;37;10;667;118;22;7;329;67;15;3;334;51
35;0;04/06/2020;61;3;426;86;31;2;241;45;29;1;184;41
36;0;04/06/2020;88;3;105;76;43;2;43;41;45;1;61;35
37;0;04/06/2020;88;8;300;80;51;7;134;52;37;1;165;28
38;0;04/06/2020;74;10;633;147;39;9;304;84;35;1;321;63
39;0;04/06/2020;23;0;289;61;14;0;120;31;9;0;169;30
40;0;04/06/2020;7;2;67;12;4;2;39;6;3;0;28;6
41;0;04/06/2020;96;0;227;63;50;0;115;36;46;0;112;27
42;0;04/06/2020;162;16;886;243;95;13;456;165;67;3;430;78
43;0;04/06/2020;15;1;91;17;4;1;37;11;11;0;54;6
44;0;04/06/2020;111;7;588;147;60;5;304;90;51;2;283;57
45;0;04/06/2020;114;14;544;98;67;9;277;61;47;5;267;37
46;0;04/06/2020;9;2;67;22;4;1;34;10;5;1;33;12
47;0;04/06/2020;10;2;69;9;5;1;39;8;5;1;30;1
48;0;04/06/2020;1;0;23;1;1;0;12;1;0;0;11;0
49;0;04/06/2020;91;7;531;134;48;5;262;82;43;2;269;52
50;0;04/06/2020;48;4;124;47;28;4;65;21;19;0;58;26
51;0;04/06/2020;126;12;940;258;72;11;442;149;52;1;492;108
52;0;04/06/2020;49;2;218;83;15;2;116;39;34;0;102;44
53;0;04/06/2020;14;0;164;44;4;0;79;26;10;0;85;18
54;0;04/06/2020;129;12;1071;345;58;9;522;206;71;3;541;139
55;0;04/06/2020;31;2;443;96;16;2;221;52;15;0;222;44
56;0;04/06/2020;55;6;396;90;35;6;208;54;20;0;187;36
57;0;04/06/2020;412;40;2202;811;216;32;1108;463;193;8;1087;344
58;0;04/06/2020;12;1;86;27;5;1;29;15;7;0;57;12
